"POLITICAL_UNIT","NAME","WGMS_ID","PSFG_ID","WGI_ID","GLIMS_ID","RGI_ID","REMARKS"
"CN","UNNAMED 15771",15771,,"CN5Z421A0141","G079445E34080N","RGI50-13.51750","Information derived from RGI5.0."
"CN","UNNAMED 15772",15772,,"CN5Z421A0124","G079466E34000N","RGI50-13.51759","Information derived from RGI5.0."
"CN","UNNAMED 15773",15773,,"CN5Z421A0124","G079467E33991N","RGI50-13.51761","Information derived from RGI5.0."
"CN","UNNAMED 15774",15774,,"CN5Z421A0005","G079561E34195N","RGI50-13.51769","Information derived from RGI5.0."
"CN","UNNAMED 15775",15775,,"CN5Z421A0006","G079585E34198N","RGI50-13.51771","Information derived from RGI5.0."
"CN","UNNAMED 15776",15776,,"CN5Z421A0023","G079599E34320N","RGI50-13.51774","Information derived from RGI5.0."
"CN","UNNAMED 15777",15777,,"CN5Z421A0023","G079615E34311N","RGI50-13.51780","Information derived from RGI5.0."
"CN","UNNAMED 15778",15778,,"CN5Z421A0029","G079618E34356N","RGI50-13.51782","Information derived from RGI5.0."
"CN","UNNAMED 15779",15779,,"CN5Z421A0021","G079627E34285N","RGI50-13.51787","Information derived from RGI5.0."
"CN","UNNAMED 15780",15780,,"CN5Z421A0012","G079628E34237N","RGI50-13.51789","Information derived from RGI5.0."
"CN","UNNAMED 15781",15781,,"CN5Z421A0019","G079658E34298N","RGI50-13.51801","Information derived from RGI5.0."
"CN","UNNAMED 15782",15782,,"CN5Z421A0014","G079659E34256N","RGI50-13.51803","Information derived from RGI5.0."
"CN","UNNAMED 15783",15783,,"CN5Z421A0016","G079671E34275N","RGI50-13.51806","Information derived from RGI5.0."
"CN","UNNAMED 15784",15784,,"CN5Z421A0017","G079679E34291N","RGI50-13.51810","Information derived from RGI5.0."
"CN","UNNAMED 15785",15785,,"CN5Z421A0044","G079808E34401N","RGI50-13.51834","Information derived from RGI5.0."
"CN","UNNAMED 15786",15786,,"CN5Z421A0046","G079811E34382N","RGI50-13.51837","Information derived from RGI5.0."
"CN","UNNAMED 15787",15787,,"CN5Z421A0048","G079819E34352N","RGI50-13.51842","Information derived from RGI5.0."
"CN","UNNAMED 15788",15788,,"CN5Z421A0047","G079822E34363N","RGI50-13.51843","Information derived from RGI5.0."
"CN","UNNAMED 15789",15789,,"CN5Z421A0049","G079823E34339N","RGI50-13.51845","Information derived from RGI5.0."
"CN","UNNAMED 15790",15790,,"CN5Z421A0102","G079832E33977N","RGI50-13.51851","Information derived from RGI5.0."
"CN","UNNAMED 15791",15791,,"CN5Z421A0086","G079848E34147N","RGI50-13.51865","Information derived from RGI5.0."
"CN","UNNAMED 15792",15792,,"CN5Z421A0054","G079860E34329N","RGI50-13.51878","Information derived from RGI5.0."
"CN","UNNAMED 15793",15793,,"CN5Z421A0085","G079861E34135N","RGI50-13.51879","Information derived from RGI5.0."
"CN","UNNAMED 15794",15794,,"CN5Z421A0082","G079880E34141N","RGI50-13.51890","Information derived from RGI5.0."
"CN","UNNAMED 15795",15795,,"CN5Z421A0057","G079904E34289N","RGI50-13.51915","Information derived from RGI5.0."
"CN","UNNAMED 15796",15796,,"CN5Z421C0049","G078833E34083N","RGI50-13.52024","Information derived from RGI5.0."
"CN","UNNAMED 15797",15797,,"CN5Z421C0065","G078842E34123N","RGI50-13.52033","Information derived from RGI5.0."
"CN","UNNAMED 15798",15798,,"CN5Z421C0063","G078846E34113N","RGI50-13.52036","Information derived from RGI5.0."
"CN","UNNAMED 15799",15799,,"CN5Z421C0016","G078856E33844N","RGI50-13.52042","Information derived from RGI5.0."
"CN","UNNAMED 15800",15800,,"CN5Z421C0063","G078864E34106N","RGI50-13.52049","Information derived from RGI5.0."
"CN","UNNAMED 15802",15802,,"CN5Z421C0096","G078962E34152N","RGI50-13.52126","Information derived from RGI5.0."
"CN","UNNAMED 15803",15803,,"CN5Z421C0108","G079026E34148N","RGI50-13.52147","Information derived from RGI5.0."
"CN","UNNAMED 15804",15804,,"CN5Z421C0107","G079032E34133N","RGI50-13.52151","Information derived from RGI5.0."
"CN","UNNAMED 15805",15805,,"CN5Z421C0106","G079056E34131N","RGI50-13.52161","Information derived from RGI5.0."
"CN","UNNAMED 15806",15806,,"CN5Z421C0115","G079397E34012N","RGI50-13.52235","Information derived from RGI5.0."
"CN","UNNAMED 15807",15807,,"CN5Z421D0017","G079388E33988N","RGI50-13.52268","Information derived from RGI5.0."
"CN","UNNAMED 15808",15808,,"CN5Z421F0009","G079424E33980N","RGI50-13.52277","Information derived from RGI5.0."
"CN","UNNAMED 15809",15809,,"CN5Z421F0069","G079909E33878N","RGI50-13.52406","Information derived from RGI5.0."
"CN","UNNAMED 15810",15810,,"CN5Z421F0067","G079927E33890N","RGI50-13.52421","Information derived from RGI5.0."
"CN","UNNAMED 15811",15811,,"CN5Z421H0029","G079865E34094N","RGI50-13.52478","Information derived from RGI5.0."
"CN","UNNAMED 15812",15812,,"CN5Z421H0020","G079879E33974N","RGI50-13.52485","Information derived from RGI5.0."
"CN","UNNAMED 15813",15813,,"CN5Z421H0038","G079885E34127N","RGI50-13.52490","Information derived from RGI5.0."
"CN","UNNAMED 15814",15814,,"CN5Z421H0017","G079890E33959N","RGI50-13.52497","Information derived from RGI5.0."
"CN","UNNAMED 15815",15815,,"CN5Z421H0035","G079898E34101N","RGI50-13.52501","Information derived from RGI5.0."
"CN","UNNAMED 15816",15816,,"CN5Z421I0061","G080068E34302N","RGI50-13.52609","Information derived from RGI5.0."
"CN","UNNAMED 15817",15817,,"CN5Z421I0069","G080107E34307N","RGI50-13.52626","Information derived from RGI5.0."
"CN","UNNAMED 15818",15818,,"CN5Z421I0070","G080120E34322N","RGI50-13.52631","Information derived from RGI5.0."
"CN","UNNAMED 15819",15819,,"CN5Z421I0066","G080128E34285N","RGI50-13.52634","Information derived from RGI5.0."
"CN","UNNAMED 15820",15820,,"CN5Z421I0074","G080154E34324N","RGI50-13.52646","Information derived from RGI5.0."
"CN","UNNAMED 15821",15821,,"CN5Z421I0078","G080198E34326N","RGI50-13.52658","Information derived from RGI5.0."
"CN","UNNAMED 15822",15822,,"CN5Z421I0081","G080221E34332N","RGI50-13.52663","Information derived from RGI5.0."
"CN","UNNAMED 15823",15823,,"CN5Z431A0001","G080907E35136N","RGI50-13.53206","Information derived from RGI5.0."
"CN","UNNAMED 15824",15824,,"CN5Z431A0002","G080937E35137N","RGI50-13.53207","Information derived from RGI5.0."
"CN","UNNAMED 15825",15825,,"CN5Z431B0008","G080914E35167N","RGI50-13.53208","Information derived from RGI5.0."
"CN","UNNAMED 15826",15826,,"CN5Z431B0005","G080951E35159N","RGI50-13.53212","Information derived from RGI5.0."
"CN","UNNAMED 15827",15827,,"CN5Z431B0001","G080958E35142N","RGI50-13.53213","Information derived from RGI5.0."
"CN","UNNAMED 15828",15828,,"CN5Z431B0004","G080973E35155N","RGI50-13.53215","Information derived from RGI5.0."
"CN","UNNAMED 15830",15830,,"CN5Z431E0008","G080934E34922N","RGI50-13.53269","Information derived from RGI5.0."
"CN","UNNAMED 15831",15831,,"CN5Z431E0006","G080949E34922N","RGI50-13.53272","Information derived from RGI5.0."
"CN","UNNAMED 15832",15832,,"CN5Z431E0005","G080962E34924N","RGI50-13.53275","Information derived from RGI5.0."
"CN","UNNAMED 15833",15833,,"CN5Z431H0019","G081699E34373N","RGI50-13.53337","Information derived from RGI5.0."
"CN","UNNAMED 15834",15834,,"CN5Z431H0017","G081718E34355N","RGI50-13.53342","Information derived from RGI5.0."
"CN","UNNAMED 15835",15835,,"CN5Z431H0007","G081761E34309N","RGI50-13.53350","Information derived from RGI5.0."
"CN","UNNAMED 15836",15836,,"CN5Z431H0003","G081898E34321N","RGI50-13.53354","Information derived from RGI5.0."
"CN","UNNAMED 15837",15837,,"CN5Z431H0002","G081916E34327N","RGI50-13.53355","Information derived from RGI5.0."
"CN","UNNAMED 15838",15838,,"CN5Z431H0001","G081939E34325N","RGI50-13.53356","Information derived from RGI5.0."
"CN","UNNAMED 15839",15839,,"CN5Z431I0076","G080848E34432N","RGI50-13.53375","Information derived from RGI5.0."
"CN","UNNAMED 15840",15840,,"CN5Z431I0075","G080883E34404N","RGI50-13.53377","Information derived from RGI5.0."
"CN","UNNAMED 15841",15841,,"CN5Z431I0074","G080941E34351N","RGI50-13.53380","Information derived from RGI5.0."
"CN","UNNAMED 15842",15842,,"CN5Z431I0072","G080963E34332N","RGI50-13.53382","Information derived from RGI5.0."
"CN","UNNAMED 15843",15843,,"CN5Z431I0063","G081065E34344N","RGI50-13.53408","Information derived from RGI5.0."
"CN","UNNAMED 15844",15844,,"CN5Z431I0056","G081105E34381N","RGI50-13.53421","Information derived from RGI5.0."
"CN","UNNAMED 15845",15845,,"CN5Z431I0053","G081154E34430N","RGI50-13.53433","Information derived from RGI5.0."
"CN","UNNAMED 15846",15846,,"CN5Z431I0024","G081163E34234N","RGI50-13.53435","Information derived from RGI5.0."
"CN","UNNAMED 15847",15847,,"CN5Z431I0023","G081182E34242N","RGI50-13.53445","Information derived from RGI5.0."
"CN","UNNAMED 15848",15848,,"CN5Z432G0075","G079830E34400N","RGI50-13.53482","Information derived from RGI5.0."
"CN","UNNAMED 15849",15849,,"CN5Z432G0073","G079845E34384N","RGI50-13.53484","Information derived from RGI5.0."
"CN","UNNAMED 15850",15850,,"CN5Z432G0072","G079859E34373N","RGI50-13.53485","Information derived from RGI5.0."
"CN","UNNAMED 15851",15851,,"CN5Z432G0071","G079860E34352N","RGI50-13.53486","Information derived from RGI5.0."
"CN","UNNAMED 15852",15852,,"CN5Z432G0070","G079879E34346N","RGI50-13.53487","Information derived from RGI5.0."
"CN","UNNAMED 15853",15853,,"CN5Z432G0064","G079957E34322N","RGI50-13.53497","Information derived from RGI5.0."
"CN","UNNAMED 15854",15854,,"CN5Z432G0061","G079974E34339N","RGI50-13.53498","Information derived from RGI5.0."
"CN","UNNAMED 15855",15855,,"CN5Z432G0058","G080003E34343N","RGI50-13.53507","Information derived from RGI5.0."
"CN","UNNAMED 15856",15856,,"CN5Z432G0056","G080015E34375N","RGI50-13.53510","Information derived from RGI5.0."
"CN","UNNAMED 15857",15857,,"CN5Z432G0046","G080046E34338N","RGI50-13.53522","Information derived from RGI5.0."
"CN","UNNAMED 15858",15858,,"CN5Z432G0040","G080087E34330N","RGI50-13.53531","Information derived from RGI5.0."
"CN","UNNAMED 15859",15859,,"CN5Z432G0038","G080108E34344N","RGI50-13.53533","Information derived from RGI5.0."
"CN","UNNAMED 15860",15860,,"CN5Z432G0035","G080128E34345N","RGI50-13.53537","Information derived from RGI5.0."
"CN","UNNAMED 15861",15861,,"CN5Z432G0031","G080152E34345N","RGI50-13.53544","Information derived from RGI5.0."
"CN","UNNAMED 15862",15862,,"CN5Z432G0027","G080176E34350N","RGI50-13.53554","Information derived from RGI5.0."
"CN","UNNAMED 15863",15863,,"CN5Z432G0026","G080196E34343N","RGI50-13.53556","Information derived from RGI5.0."
"CN","UNNAMED 15864",15864,,"CN5Z432G0017","G080248E34363N","RGI50-13.53565","Information derived from RGI5.0."
"CN","UNNAMED 15865",15865,,"CN5Z432G0005","G080319E34493N","RGI50-13.53578","Information derived from RGI5.0."
"CN","UNNAMED 15866",15866,,"CN5Z432H0005","G080742E34499N","RGI50-13.53595","Information derived from RGI5.0."
"CN","UNNAMED 15867",15867,,"CN5Z432H0002","G080757E34516N","RGI50-13.53598","Information derived from RGI5.0."
"CN","UNNAMED 15868",15868,,"CN5Z433A0008","G079952E35592N","RGI50-13.53622","Information derived from RGI5.0."
"CN","UNNAMED 15869",15869,,"CN5Z433B0018","G080271E35524N","RGI50-13.53643","Information derived from RGI5.0."
"CN","UNNAMED 15870",15870,,"CN5Z433B0016","G080286E35539N","RGI50-13.53645","Information derived from RGI5.0."
"CN","UNNAMED 15871",15871,,"CN5Z433B0027","G080305E35524N","RGI50-13.53649","Information derived from RGI5.0."
"CN","UNNAMED 15872",15872,,"CN5Z433B0034","G080315E35480N","RGI50-13.53651","Information derived from RGI5.0."
"CN","UNNAMED 15873",15873,,"CN5Z433B0030","G080357E35516N","RGI50-13.53662","Information derived from RGI5.0."
"CN","UNNAMED 15874",15874,,"CN5Z433L0009","G080292E34797N","RGI50-13.53775","Information derived from RGI5.0."
"CN","UNNAMED 15875",15875,,"CN5Z512A0004","G089582E35578N","RGI50-13.53808","Information derived from RGI5.0."
"CN","UNNAMED 15876",15876,,"CN5Z512A0003","G089617E35574N","RGI50-13.53809","Information derived from RGI5.0."
"CN","UNNAMED 15877",15877,,"CN5Z512B0001","G089560E35546N","RGI50-13.53816","Information derived from RGI5.0."
"CN","UNNAMED 15878",15878,,"CN5Z512B0012","G089598E35536N","RGI50-13.53829","Information derived from RGI5.0."
"CN","UNNAMED 15879",15879,,"CN5Z512B0014","G089621E35549N","RGI50-13.53831","Information derived from RGI5.0."
"CN","UNNAMED 15880",15880,,"CN5Z513B0016","G089181E33971N","RGI50-13.53888","Information derived from RGI5.0."
"CN","UNNAMED 15881",15881,,"CN5Z513B0014","G089206E33941N","RGI50-13.53890","Information derived from RGI5.0."
"CN","UNNAMED 15882",15882,,"CN5Z513B0013","G089231E33964N","RGI50-13.53891","Information derived from RGI5.0."
"CN","UNNAMED 15883",15883,,"CN5Z513B0010","G089265E33965N","RGI50-13.53895","Information derived from RGI5.0."
"CN","UNNAMED 15884",15884,,"CN5Z513B0007","G089272E33936N","RGI50-13.53896","Information derived from RGI5.0."
"CN","UNNAMED 15885",15885,,"CN5Z513B0005","G089278E33913N","RGI50-13.53897","Information derived from RGI5.0."
"CN","UNNAMED 15886",15886,,"CN5Z513B0009","G089286E33955N","RGI50-13.53899","Information derived from RGI5.0."
"CN","UNNAMED 15887",15887,,"CN5Z513B0003","G089473E33932N","RGI50-13.53903","Information derived from RGI5.0."
"CN","UNNAMED 15888",15888,,"CN5Z514A0016","G085858E34526N","RGI50-13.53913","Information derived from RGI5.0."
"CN","UNNAMED 15889",15889,,"CN5Z514A0015","G085868E34516N","RGI50-13.53916","Information derived from RGI5.0."
"CN","UNNAMED 15890",15890,,"CN5Z514A0012","G085870E34462N","RGI50-13.53917","Information derived from RGI5.0."
"CN","UNNAMED 15891",15891,,"CN5Z514A0009","G085888E34439N","RGI50-13.53919","Information derived from RGI5.0."
"CN","UNNAMED 15892",15892,,"CN5Z514A0003","G085956E34464N","RGI50-13.53930","Information derived from RGI5.0."
"CN","UNNAMED 15893",15893,,"CN5Z514B0007","G085609E34533N","RGI50-13.53933","Information derived from RGI5.0."
"CN","UNNAMED 15894",15894,,"CN5Z514H0005","G085885E34389N","RGI50-13.53958","Information derived from RGI5.0."
"CN","UNNAMED 15895",15895,,"CN5Z514H0005","G085898E34413N","RGI50-13.53959","Information derived from RGI5.0."
"CN","UNNAMED 15896",15896,,"CN5Z514H0004","G085909E34380N","RGI50-13.53960","Information derived from RGI5.0."
"CN","UNNAMED 15897",15897,,"CN5Z514H0003","G085909E34355N","RGI50-13.53961","Information derived from RGI5.0."
"CN","UNNAMED 15898",15898,,"CN5Z521A0006","G084624E36725N","RGI50-13.53975","Information derived from RGI5.0."
"CN","UNNAMED 15899",15899,,"CN5Z521A0010","G084660E36730N","RGI50-13.53979","Information derived from RGI5.0."
"CN","UNNAMED 15900",15900,,"CN5Z521A0019","G084732E36740N","RGI50-13.53988","Information derived from RGI5.0."
"CN","UNNAMED 15901",15901,,"CN5Z521A0026","G084809E36763N","RGI50-13.53995","Information derived from RGI5.0."
"CN","UNNAMED 15902",15902,,"CN5Z521B0005","G084892E36778N","RGI50-13.54003","Information derived from RGI5.0."
"CN","UNNAMED 15903",15903,,"CN5Z521B0006","G084913E36782N","RGI50-13.54005","Information derived from RGI5.0."
"CN","UNNAMED 15904",15904,,"CN5Z521B0007","G084923E36788N","RGI50-13.54006","Information derived from RGI5.0."
"CN","UNNAMED 15905",15905,,"CN5Z523C0020","G082298E35221N","RGI50-13.54067","Information derived from RGI5.0."
"CN","UNNAMED 15906",15906,,"CN5Z523C0019","G082311E35231N","RGI50-13.54068","Information derived from RGI5.0."
"CN","UNNAMED 15907",15907,,"CN5Z523C0017","G082338E35223N","RGI50-13.54072","Information derived from RGI5.0."
"CN","UNNAMED 15908",15908,,"CN5Z523C0014","G082364E35214N","RGI50-13.54074","Information derived from RGI5.0."
"CN","UNNAMED 15909",15909,,"CN5Z523C0011","G082408E35213N","RGI50-13.54086","Information derived from RGI5.0."
"CN","UNNAMED 15910",15910,,"CN5Z523D0009","G082201E35505N","RGI50-13.54097","Information derived from RGI5.0."
"CN","UNNAMED 15911",15911,,"CN5Z523D0017","G082297E35537N","RGI50-13.54105","Information derived from RGI5.0."
"CN","UNNAMED 15912",15912,,"CN5Z523D0023","G082333E35555N","RGI50-13.54108","Information derived from RGI5.0."
"CN","UNNAMED 15913",15913,,"CN5Z523D0038","G082353E35625N","RGI50-13.54114","Information derived from RGI5.0."
"CN","UNNAMED 15914",15914,,"CN5Z523D0035","G082361E35589N","RGI50-13.54117","Information derived from RGI5.0."
"CN","UNNAMED 15915",15915,,"CN5Z523D0040","G082385E35641N","RGI50-13.54121","Information derived from RGI5.0."
"CN","UNNAMED 15916",15916,,"CN5Z523D0042","G082412E35675N","RGI50-13.54130","Information derived from RGI5.0."
"CN","UNNAMED 15917",15917,,"CN5Z523D0055","G082596E35605N","RGI50-13.54145","Information derived from RGI5.0."
"CN","UNNAMED 15918",15918,,"CN5Z523J0007","G082399E34712N","RGI50-13.54192","Information derived from RGI5.0."
"CN","UNNAMED 15919",15919,,"CN5Z611A0002","G089034E33984N","RGI50-13.54197","Information derived from RGI5.0."
"CN","UNNAMED 15920",15920,,"CN5Z611A0013","G089043E33793N","RGI50-13.54199","Information derived from RGI5.0."
"CN","UNNAMED 15921",15921,,"CN5Z611A0010","G089060E33804N","RGI50-13.54205","Information derived from RGI5.0."
"CN","UNNAMED 15922",15922,,"CN5Z611A0005","G089070E33957N","RGI50-13.54207","Information derived from RGI5.0."
"CN","UNNAMED 15923",15923,,"CN5Z611A0010","G089107E33816N","RGI50-13.54209","Information derived from RGI5.0."
"CN","UNNAMED 15924",15924,,"CN5Z611A0009","G089139E33870N","RGI50-13.54212","Information derived from RGI5.0."
"CN","UNNAMED 15925",15925,,"CN5Z624F0005","G082499E33695N","RGI50-13.54339","Information derived from RGI5.0."
"CN","UNNAMED 15926",15926,,"CN5Z631G0029","G085828E34355N","RGI50-13.54380","Information derived from RGI5.0."
"CN","UNNAMED 15927",15927,,"CN5Z631G0025","G085836E34384N","RGI50-13.54382","Information derived from RGI5.0."
"CN","UNNAMED 15928",15928,,"CN5Z631G0017","G085842E34457N","RGI50-13.54389","Information derived from RGI5.0."
"CN","UNNAMED 15929",15929,,"CN5Z631G0012","G085852E34483N","RGI50-13.54397","Information derived from RGI5.0."
"CN","UNNAMED 15930",15930,,"CN5Z634B0001","G085471E34419N","RGI50-13.54423","Information derived from RGI5.0."
"CN","UNNAMED 15943",15943,,,"G075515E36740N","RGI50-14.00131","Information derived from RGI5.0."
"CN","UNNAMED 15947",15947,,,"G074521E37074N","RGI50-14.00159","Information derived from RGI5.0."
"CN","UNNAMED 15948",15948,,,"G075307E37132N","RGI50-14.00163","Information derived from RGI5.0."
"CN","UNNAMED 15949",15949,,,"G075682E37162N","RGI50-14.00164","Information derived from RGI5.0."
"CN","UNNAMED 15950",15950,,,"G075704E37185N","RGI50-14.00187","Information derived from RGI5.0."
"CN","UNNAMED 15951",15951,,,"G075281E37132N","RGI50-14.00213","Information derived from RGI5.0."
"CN","UNNAMED 15952",15952,,,"G075700E37162N","RGI50-14.00219","Information derived from RGI5.0."
"CN","UNNAMED 15953",15953,,,"G075246E37132N","RGI50-14.00222","Information derived from RGI5.0."
"CN","UNNAMED 15954",15954,,,"G075648E37131N","RGI50-14.00225","Information derived from RGI5.0."
"CN","UNNAMED 15955",15955,,,"G074554E37110N","RGI50-14.00235","Information derived from RGI5.0."
"CN","UNNAMED 15956",15956,,,"G074563E37098N","RGI50-14.00243","Information derived from RGI5.0."
"CN","UNNAMED 15957",15957,,,"G074534E37090N","RGI50-14.00251","Information derived from RGI5.0."
"CN","UNNAMED 15958",15958,,,"G074634E37071N","RGI50-14.00271","Information derived from RGI5.0."
"CN","UNNAMED 15959",15959,,,"G075233E37068N","RGI50-14.00287","Information derived from RGI5.0."
"CN","UNNAMED 15960",15960,,,"G075648E37070N","RGI50-14.00309","Information derived from RGI5.0."
"CN","UNNAMED 15961",15961,,,"G075696E37066N","RGI50-14.00323","Information derived from RGI5.0."
"CN","UNNAMED 15962",15962,,,"G075653E37059N","RGI50-14.00326","Information derived from RGI5.0."
"CN","UNNAMED 15963",15963,,,"G074576E37036N","RGI50-14.00336","Information derived from RGI5.0."
"CN","UNNAMED 15964",15964,,,"G075335E37072N","RGI50-14.00346","Information derived from RGI5.0."
"CN","UNNAMED 15965",15965,,,"G075263E37063N","RGI50-14.00347","Information derived from RGI5.0."
"CN","UNNAMED 15966",15966,,,"G075273E37062N","RGI50-14.00352","Information derived from RGI5.0."
"CN","UNNAMED 15967",15967,,,"G075289E37066N","RGI50-14.00353","Information derived from RGI5.0."
"CN","UNNAMED 15969",15969,,,"G075138E37049N","RGI50-14.00366","Information derived from RGI5.0."
"CN","UNNAMED 15970",15970,,,"G075196E37057N","RGI50-14.00367","Information derived from RGI5.0."
"CN","UNNAMED 15971",15971,,,"G074639E37055N","RGI50-14.00370","Information derived from RGI5.0."
"CN","UNNAMED 15972",15972,,,"G075220E37061N","RGI50-14.00372","Information derived from RGI5.0."
"CN","UNNAMED 15973",15973,,,"G074550E37056N","RGI50-14.00380","Information derived from RGI5.0."
"CN","UNNAMED 15974",15974,,,"G074605E37049N","RGI50-14.00398","Information derived from RGI5.0."
"CN","UNNAMED 15975",15975,,,"G075201E37031N","RGI50-14.00403","Information derived from RGI5.0."
"CN","UNNAMED 15978",15978,,,"G075032E37039N","RGI50-14.00453","Information derived from RGI5.0."
"CN","UNNAMED 15979",15979,,,"G074777E37037N","RGI50-14.00456","Information derived from RGI5.0."
"CN","UNNAMED 15985",15985,,,"G075114E37021N","RGI50-14.00501","Information derived from RGI5.0."
"CN","UNNAMED 15990",15990,,,"G075055E37012N","RGI50-14.00543","Information derived from RGI5.0."
"CN","UNNAMED 15996",15996,,,"G075161E37007N","RGI50-14.00569","Information derived from RGI5.0."
"CN","UNNAMED 15998",15998,,,"G075167E36993N","RGI50-14.00580","Information derived from RGI5.0."
"CN","UNNAMED 15999",15999,,,"G075231E36972N","RGI50-14.00581","Information derived from RGI5.0."
"CN","UNNAMED 16000",16000,,,"G075374E36961N","RGI50-14.00590","Information derived from RGI5.0."
"CN","UNNAMED 16001",16001,,,"G075412E36962N","RGI50-14.00592","Information derived from RGI5.0."
"CN","UNNAMED 16007",16007,,,"G075281E36975N","RGI50-14.00636","Information derived from RGI5.0."
"CN","UNNAMED 16008",16008,,,"G075255E36977N","RGI50-14.00659","Information derived from RGI5.0."
"CN","UNNAMED 16015",16015,,,"G075395E36966N","RGI50-14.00698","Information derived from RGI5.0."
"CN","UNNAMED 16016",16016,,,"G075338E36961N","RGI50-14.00700","Information derived from RGI5.0."
"CN","UNNAMED 16033",16033,,,"G075442E36943N","RGI50-14.00826","Information derived from RGI5.0."
"CN","UNNAMED 16038",16038,,,"G075473E36921N","RGI50-14.00866","Information derived from RGI5.0."
"CN","UNNAMED 16049",16049,,,"G075444E36889N","RGI50-14.00964","Information derived from RGI5.0."
"CN","UNNAMED 16068",16068,,,"G075467E36877N","RGI50-14.01120","Information derived from RGI5.0."
"CN","UNNAMED 16074",16074,,,"G075774E36858N","RGI50-14.01165","Information derived from RGI5.0."
"CN","UNNAMED 16078",16078,,,"G075642E36855N","RGI50-14.01175","Information derived from RGI5.0."
"CN","UNNAMED 16079",16079,,,"G075569E36814N","RGI50-14.01191","Information derived from RGI5.0."
"CN","UNNAMED 16080",16080,,,"G075729E36837N","RGI50-14.01198","Information derived from RGI5.0."
"CN","UNNAMED 16083",16083,,,"G075745E36853N","RGI50-14.01210","Information derived from RGI5.0."
"CN","UNNAMED 16084",16084,,,"G075617E36843N","RGI50-14.01222","Information derived from RGI5.0."
"CN","UNNAMED 16087",16087,,,"G075647E36837N","RGI50-14.01234","Information derived from RGI5.0."
"CN","UNNAMED 16093",16093,,,"G075544E36776N","RGI50-14.01306","Information derived from RGI5.0."
"CN","UNNAMED 16095",16095,,,"G075600E36773N","RGI50-14.01326","Information derived from RGI5.0."
"CN","UNNAMED 16096",16096,,,"G075760E36828N","RGI50-14.01333","Information derived from RGI5.0."
"CN","UNNAMED 16098",16098,,,"G075782E36803N","RGI50-14.01359","Information derived from RGI5.0."
"CN","UNNAMED 16103",16103,,,"G075628E36777N","RGI50-14.01379","Information derived from RGI5.0."
"CN","UNNAMED 16104",16104,,,"G075439E36799N","RGI50-14.01387","Information derived from RGI5.0."
"CN","UNNAMED 16113",16113,,,"G075859E36762N","RGI50-14.01457","Information derived from RGI5.0."
"CN","UNNAMED 16114",16114,,,"G075857E36789N","RGI50-14.01460","Information derived from RGI5.0."
"CN","UNNAMED 16128",16128,,,"G075460E36742N","RGI50-14.01549","Information derived from RGI5.0."
"CN","UNNAMED 16129",16129,,,"G075857E36749N","RGI50-14.01559","Information derived from RGI5.0."
"CN","UNNAMED 16134",16134,,,"G075888E36728N","RGI50-14.01591","Information derived from RGI5.0."
"CN","UNNAMED 16141",16141,,,"G075916E36713N","RGI50-14.01637","Information derived from RGI5.0."
"CN","UNNAMED 16142",16142,,,"G075484E36736N","RGI50-14.01638","Information derived from RGI5.0."
"CN","UNNAMED 16160",16160,,,"G075942E36705N","RGI50-14.01778","Information derived from RGI5.0."
"CN","UNNAMED 16175",16175,,,"G075942E36693N","RGI50-14.01904","Information derived from RGI5.0."
"CN","UNNAMED 16261",16261,,,"G076242E36516N","RGI50-14.02616","Information derived from RGI5.0."
"CN","UNNAMED 16288",16288,,,"G076332E36482N","RGI50-14.02917","Information derived from RGI5.0."
"CN","UNNAMED 16296",16296,,,"G076270E36459N","RGI50-14.03024","Information derived from RGI5.0."
"CN","UNNAMED 16301",16301,,,"G076303E36428N","RGI50-14.03047","Information derived from RGI5.0."
"CN","UNNAMED 16305",16305,,,"G076297E36454N","RGI50-14.03115","Information derived from RGI5.0."
"CN","UNNAMED 16313",16313,,,"G076379E36372N","RGI50-14.03207","Information derived from RGI5.0."
"CN","UNNAMED 16319",16319,,,"G076400E36378N","RGI50-14.03293","Information derived from RGI5.0."
"CN","UNNAMED 16320",16320,,,"G076367E36374N","RGI50-14.03295","Information derived from RGI5.0."
"CN","UNNAMED 16321",16321,,,"G076340E36398N","RGI50-14.03310","Information derived from RGI5.0."
"CN","UNNAMED 16326",16326,,,"G076325E36415N","RGI50-14.03360","Information derived from RGI5.0."
"CN","UNNAMED 16328",16328,,,"G076193E36397N","RGI50-14.03400","Information derived from RGI5.0."
"CN","UNNAMED 16332",16332,,,"G076553E36357N","RGI50-14.03442","Information derived from RGI5.0."
"CN","UNNAMED 16334",16334,,,"G076212E36382N","RGI50-14.03490","Information derived from RGI5.0."
"CN","UNNAMED 16335",16335,,,"G076489E36357N","RGI50-14.03505","Information derived from RGI5.0."
"CN","UNNAMED 16340",16340,,,"G076591E36357N","RGI50-14.03590","Information derived from RGI5.0."
"CN","UNNAMED 16342",16342,,,"G076521E36365N","RGI50-14.03605","Information derived from RGI5.0."
"CN","UNNAMED 16350",16350,,,"G076465E36351N","RGI50-14.03698","Information derived from RGI5.0."
"CN","UNNAMED 16351",16351,,,"G076435E36344N","RGI50-14.03720","Information derived from RGI5.0."
"CN","UNNAMED 16353",16353,,,"G076359E36306N","RGI50-14.03794","Information derived from RGI5.0."
