"POLITICAL_UNIT","NAME","WGMS_ID","Year","TIME_SYSTEM","BEGIN_PERIOD","END_WINTER","END_PERIOD","ELA_PREFIX","ELA","ELA_UNC","MIN_SITES_ACC","MAX_SITES_ACC","MIN_SITES_ABL","MAX_SITES_ABL","ACC_AREA","ACC_AREA_UNC","ABL_AREA","ABL_AREA_UNC","AAR","PUB_IN_MBB","PUB_IN_FOG","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"AQ","HOWARD",3973,1995,,,,,,,,,,,,,,,,81.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,1996,,,,,,,,,,,,,,,,11.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,1997,,,,,,,,,,,,,,,,91.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,1998,,,,,,,,,,,,,,,,60.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,1999,,,,,,,,,,,,,,,,57.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2000,,,,,,,,,,,,,,,,19.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2001,,,,,,,,,,,,,,,,42.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2002,,,,,,,,,,,,,,,,38.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2003,,,,,,,,,,,,,,,,40.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2004,,,,,,,,,,,,,,,,11.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2005,,,,,,,,,,,,,,,,42.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2006,,,,,,,,,,,,,,,,68.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2007,,,,,,,,,,,,,,,,11.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2008,,,,,,,,,,,,,,,,57.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2009,,,,,,,,,,,,,,,,54.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2010,,,,,,,,,,,,,,,,54.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2011,,,,,,,,,,,,,,,,54.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2012,,,,,,,,,,,,,,,,54.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HOWARD",3973,2013,,,,,,,,,,,,,,,,80.00000,,,"Fountain A. (PSU/DGG), Basagic H. (PSU/DGG), Niebuhr S. (PGC)","PGC: Polar Geospatial Center, University of Minnesota, PSU/DGG: Department of Geology and Geography, Portland State University","Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.","Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,1995,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,1996,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,1997,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,1998,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,1999,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,2000,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,2001,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,2002,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,2003,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,2004,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,2005,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,2006,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,2007,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HUGHES",6822,2008,,,,,,,,,,,,,,,,,,,,,,"Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries."
"AQ","HURD",3367,2002,"COM",20010220,20011208,20020109,,240,5.000000,13,13,11,11,1.4520000,0.0500000,2.5820000,0.0500000,36.00000,,,"Francisco Navarro","Universidad Polit‚cnica de Madrid (UPM)-ETSI Telecomunicaci¢n, Av. Complutense, 30, 28040 Madrid, Spain",,"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2003,"COM",20020110,20021203,20030214,,310,5.000000,2,2,19,19,0.4440000,0.0500000,3.5900000,0.0500000,11.00000,,,"Francisco Navarro","Universidad Polit‚cnica de Madrid (UPM)-ETSI Telecomunicaci¢n, Av. Complutense, 30, 28040 Madrid, Spain",,"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2004,"COM",20030215,20031124,20040217,,205,5.000000,14,14,11,11,2.1780000,0.0500000,1.8560000,0.0500000,54.00000,,,"Francisco Navarro","Universidad Polit‚cnica de Madrid (UPM)-ETSI Telecomunicaci¢n, Av. Complutense, 30, 28040 Madrid, Spain",,"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2005,"COM",20040218,20041206,20050217,,235,5.000000,11,11,13,13,1.6540000,0.0500000,2.3800000,0.0500000,41.00000,,,"Francisco Navarro","Universidad Polit‚cnica de Madrid (UPM)-ETSI Telecomunicaci¢n, Av. Complutense, 30, 28040 Madrid, Spain",,"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2006,"COM",20050218,20051208,20060222,,280,5.000000,5,5,23,23,0.8070000,0.0500000,3.2270000,0.0500000,20.00000,,2010,"Francisco Navarro","Universidad Polit‚cnica de Madrid (UPM)-ETSI Telecomunicaci¢n, Av. Complutense, 30, 28040 Madrid, Spain"," WGMS (2012): FoG 2005-2010 (Vol. X).","Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2007,"COM",20060223,20061201,20070223,,280,5.000000,3,3,20,20,0.8870000,0.0500000,3.1470000,0.0500000,22.00000,,2010,"Francisco Navarro","Universidad Polit‚cnica de Madrid (UPM)-ETSI Telecomunicaci¢n, Av. Complutense, 30, 28040 Madrid, Spain"," WGMS (2012): FoG 2005-2010 (Vol. X).","Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2008,"COM",20070224,20071201,20080220,,185,5.000000,17,17,8,8,2.7830000,0.0500000,1.2510000,0.0500000,69.00000,2009,2010,"Navarro F. (UPM/ETSIT)","UPM/ETSIT: ETSI Telecomunicación, Universidad Politécnica de Madrid","WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).","Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2009,"COM",20080221,20081129,20090210,,250,5.000000,10,10,17,17,1.3720000,0.0500000,2.6620000,0.0500000,34.00000,2009,2010,"Navarro F. (UPM/ETSIT)","UPM/ETSIT: ETSI Telecomunicación, Universidad Politécnica de Madrid","WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).","Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2010,"COM",20090211,20091203,20100225,,0,5.000000,30,30,0,0,4.0340000,0.0500000,0.9280000,0.0500000,100.0000,,,"Navarro F. (UPM/ETSIT)","UPM/ETSIT: ETSI Telecomunicación, Universidad Politécnica de Madrid",,"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2011,"COM",20100226,20101222,20110226,,130,5.000000,26,26,4,6,3.0660000,0.0500000,0.9680000,0.0500000,76.00000,2011,,"Navarro F. (UPM/ETSIT)","UPM/ETSIT: ETSI Telecomunicación, Universidad Politécnica de Madrid","WGMS (2013): GMBB No. 12 (2010-2011). ","Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter. MOST OF THE GLACIER BEHAVED AS ACCUMULATION AREA THIS YEAR, HENCE LOW NUMBER OF MEASUREMENTS ON ABLATION AREA (number of meas. on accum./ablat. areas referred to current year ELA)."
"AQ","HURD",3367,2012,"COM",20110226,20111206,20120215,,225,5.000000,15,15,17,17,1.7350000,0.0500000,2.2990000,0.0500000,43.00000,,,"Navarro F. (UPM/ETSIT)","UPM/ETSIT: ETSI Telecomunicación, Universidad Politécnica de Madrid","WGMS (2015): GGCB No. 1 (2012-2013).","Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2013,"COM",20120215,20121228,20130218,,95,5.000000,27,27,5,5,3.3480000,0.0500000,0.6860000,0.0500000,83.00000,,,"Navarro F. (UPM/ETSIT)","UPM/ETSIT: ETSI Telecomunicación, Universidad Politécnica de Madrid","Unpublished","Measured twice per season, late Nov/early Dec. and late Feb./early March. First one usually fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
"AQ","HURD",3367,2014,"COM",20140123,,20140206,,0,5.000000,32,32,0,0,4.0339999,0.0500000,0.0000000,0.0500000,100.0000,,,"Navarro F. (UPM/ETSIT)","UPM/ETSIT: ETSI Telecomunicación, Universidad Politécnica de Madrid","Unpublished","This campaign there was a single set of stake measurements, from late January to early February 2014. However, the start of the melting season was very late, nearly coincident with the measurements. The melting between this date and the end of the melting season was estimated by comparing the stakes readings at the measurement period with stake readings, snow depths & pits at end of subsequent winter."
"AQ","HURD",3367,2015,"COM",20141204,,20150205,,0,5.000000,32,32,0,0,4.0339999,0.0500000,0.0000000,0.0500000,100.0000,,,"Navarro F. (UPM/ETSIT)","UPM/ETSIT: ETSI Telecomunicación, Universidad Politécnica de Madrid","Unpublished","Measured twice per season, late Nov/early Dec. and late Feb./early March. First one usually fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning at end of subsequent winter."
"AQ","HURD",3367,2016,"COM",20151220,,20160218,,115,5.000000,27,27,5,5,3.3889999,0.0500000,0.6449999,0.0500000,84.00000,,,"Navarro F. (UPM/ETSIT)","UPM/ETSIT: ETSI Telecomunicación, Universidad Politécnica de Madrid","Unpublished","Measured twice per season, late Nov/early Dec. and late Feb./early March. First one usually fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning at end of subsequent winter."
